15.1072, 15.0529, 3.68577,
15.1336, 15.066, 3.69346,
15.1593, 15.0787, 3.69069,
15.185, 15.0914, 3.68743,
15.2119, 15.1047, 3.69359,
15.2376, 15.1174, 3.68933,
15.2648, 15.1308, 3.69445,
15.2906, 15.1435, 3.68919,
15.3181, 15.1571, 3.69324,
15.3438, 15.1698, 3.68698,
15.3715, 15.1835, 3.68994,
15.3994, 15.1973, 3.69234,
15.4276, 15.2112, 3.69416,
15.4533, 15.2239, 3.68583,
15.4816, 15.2379, 3.68654,
15.51, 15.2519, 3.68666,
15.5386, 15.2661, 3.68618,
15.5705, 15.2818, 3.69447,
15.5962, 15.2945, 3.68344,
15.6286, 15.3105, 3.69039,
15.6578, 15.3249, 3.68742,
15.687, 15.3394, 3.68383,
15.7164, 15.3539, 3.67962,
15.7498, 15.3704, 3.68374,
15.7794, 15.385, 3.67819,
15.8134, 15.4018, 3.6808,
15.8432, 15.4165, 3.67388,
15.8821, 15.4358, 3.68359,
15.9123, 15.4506, 3.6752,
15.952, 15.4703, 3.68307,
15.9823, 15.4853, 3.67318,
16.0228, 15.5052, 3.67917,
16.0585, 15.5229, 3.67592,
16.0944, 15.5406, 3.67181,
16.1305, 15.5584, 3.66681,
16.1778, 15.5818, 3.67666,
16.2201, 15.6027, 3.67743,
16.2569, 15.6209, 3.66942,
16.2998, 15.6421, 3.66804,
16.343, 15.6634, 3.66551,
16.3925, 15.6879, 3.66915,
16.4488, 15.7157, 3.67858,
16.4931, 15.7376, 3.67218,
16.5441, 15.7627, 3.67154,
16.5954, 15.7881, 3.66945,
16.6538, 15.8169, 3.67261,
16.706, 15.8427, 3.66744,
16.7653, 15.872, 3.66723,
16.8251, 15.9016, 3.66525,
16.8854, 15.9313, 3.66147,
16.9674, 15.9718, 3.67408,
17.0287, 16.0021, 3.66626,
17.0976, 16.0362, 3.66239,
17.1817, 16.0777, 3.66769,
17.2591, 16.116, 3.66475,
17.3446, 16.1582, 3.66472,
17.4231, 16.197, 3.6567,
17.5175, 16.2436, 3.65634,
17.6203, 16.2944, 3.65781,
17.7553, 16.3611, 3.67499,
17.8519, 16.4088, 3.66434,
17.965, 16.4646, 3.65947,
18.0867, 16.5248, 3.65512,
18.2255, 16.5933, 3.65499,
18.3733, 16.6664, 3.65408,
18.5303, 16.7439, 3.65191,
18.7131, 16.8342, 3.6554,
18.897, 16.925, 3.65242,
19.1239, 17.0371, 3.65991,
19.3437, 17.1457, 3.65603,
19.5986, 17.2716, 3.65659,
19.0399, 16.9956, 3.37135,
19.3878, 17.1675, 3.39916,
20.5517, 17.7424, 3.6572,
20.9588, 17.9435, 3.65844,
21.2889, 18.1066, 3.62442,
21.2864, 18.1054, 3.49891,
21.2819, 18.1031, 3.37397,
21.2842, 18.1043, 3.25139,
21.2847, 18.1045, 3.12912,
20.6442, 17.7881, 2.90477,
20.6394, 17.7857, 2.79533,
20.6418, 17.7869, 2.68743,
20.6425, 17.7873, 2.57966,
20.6415, 17.7868, 2.47206,
20.63, 17.7811, 2.36408,
19.0581, 17.0046, 2.18545,
18.6749, 16.8153, 2.09833,
18.8014, 16.8778, 2.02976,
18.7923, 16.8733, 1.95792,
18.8001, 16.8772, 1.8859,
18.8068, 16.8805, 1.81358,
18.8034, 16.8788, 1.74157,
18.7989, 16.8766, 1.66964,
18.8023, 16.8783, 1.59686,
18.7867, 16.8705, 1.52609,
18.7878, 16.8711, 1.45322,
18.779, 16.8667, 1.38163,
18.769, 16.8618, 1.31021,
18.7756, 16.8651, 1.23542,
18.7722, 16.8634, 1.16213,
18.6626, 16.8092, 1.11419,
18.6486, 16.8023, 1.04501,
18.6596, 16.8078, 0.968765,
18.652, 16.804, 0.897053,
18.6606, 16.8083, 0.819777,
18.6164, 16.7864, 0.759501,
18.401, 16.68, 0.762581,
18.2206, 16.5909, 0.760387,
18.0497, 16.5065, 0.761222,
17.8881, 16.4266, 0.764572,
17.7524, 16.3597, 0.762445,
16.701, 15.8403, 1.1975,
17.5001, 16.235, 0.764345,
16.7814, 15.88, 1.07892,
16.6703, 15.8251, 1.09765,
16.6643, 15.8221, 1.06167,
16.6578, 15.8189, 1.02565,
16.6113, 15.7959, 1.01367,
16.5337, 15.7576, 1.023,
16.4955, 15.7388, 1.00943,
16.5031, 15.7425, 0.965524,
16.54, 15.7607, 0.899468,
16.6649, 15.8224, 0.765286,
16.6164, 15.7985, 0.756669,
16.5608, 15.771, 0.755344,
16.5056, 15.7437, 0.755757,
16.4509, 15.7167, 0.757891,
16.4037, 15.6934, 0.755506,
16.3569, 15.6703, 0.754542,
16.3105, 15.6473, 0.754984,
16.2644, 15.6246, 0.756818,
16.2255, 15.6054, 0.753288,
15.3912, 15.1933, 1.5882,
15.3208, 15.1585, 1.65071,
15.3028, 15.1496, 1.65891,
15.2914, 15.1439, 1.66045,
15.2801, 15.1383, 1.66233,
15.2689, 15.1328, 1.66453,
15.2638, 15.1303, 1.65949,
15.2643, 15.1306, 1.64687,
15.2645, 15.1307, 1.63414,
15.1542, 15.0762, 1.77909,
15.0862, 15.0426, 1.87212,
15.0737, 15.0364, 1.88669,
15.072, 15.0356, 1.88531,
15.0702, 15.0347, 1.88397,
15.0733, 15.0362, 1.87427,
15.0595, 15.0294, 1.86546,
15.0536, 15.0265, 1.8734,
15.048, 15.0237, 1.88152,
15.0462, 15.0228, 1.88063,
15.0443, 15.0219, 1.87977,
15.0425, 15.021, 1.87895,
15.0407, 15.0201, 1.87816,
15.0388, 15.0192, 1.87741,
15.0369, 15.0182, 1.8767,
15.0323, 15.016, 1.88555,
15.0306, 15.0151, 1.88496,
15.0264, 15.0131, 1.89403,
15.0271, 15.0134, 1.88386,
15.0211, 15.0104, 1.90281,
15.0235, 15.0116, 1.88291,
15.0181, 15.009, 1.90207,
15.0183, 15.009, 1.89191,
15.0167, 15.0082, 1.89158,
15.015, 15.0074, 1.89128,
15.0133, 15.0066, 1.89101,
15.0117, 15.0058, 1.89077,
15.01, 15.005, 1.89057,
15.0084, 15.0041, 1.8904,
15.0067, 15.0033, 1.89025,
15.005, 15.0025, 1.89014,
15.0033, 15.0017, 1.89006,
15.0017, 15.0008, 1.89002,
15.1072, 15.0529, 3.68577,
15.1336, 15.066, 3.69346,
15.1593, 15.0787, 3.69069,
15.185, 15.0914, 3.68743,
15.2119, 15.1047, 3.69359,
15.2376, 15.1174, 3.68933,
15.2648, 15.1308, 3.69445,
15.2906, 15.1435, 3.68919,
15.3181, 15.1571, 3.69324,
15.3438, 15.1698, 3.68698,
15.3715, 15.1835, 3.68994,
15.3994, 15.1973, 3.69234,
15.4276, 15.2112, 3.69416,
15.4533, 15.2239, 3.68583,
15.4816, 15.2379, 3.68654,
15.51, 15.2519, 3.68666,
15.5386, 15.2661, 3.68618,
15.5705, 15.2818, 3.69447,
15.5962, 15.2945, 3.68344,
15.6286, 15.3105, 3.69039,
15.6578, 15.3249, 3.68742,
15.687, 15.3394, 3.68383,
15.7164, 15.3539, 3.67962,
15.7498, 15.3704, 3.68374,
15.7794, 15.385, 3.67819,
15.8134, 15.4018, 3.6808,
15.8432, 15.4165, 3.67388,
15.8821, 15.4358, 3.68359,
15.9123, 15.4506, 3.6752,
15.952, 15.4703, 3.68307,
15.9823, 15.4853, 3.67318,
16.0228, 15.5052, 3.67917,
16.0585, 15.5229, 3.67592,
16.0944, 15.5406, 3.67181,
16.1305, 15.5584, 3.66681,
16.1778, 15.5818, 3.67666,
16.2201, 15.6027, 3.67743,
16.2569, 15.6209, 3.66942,
16.2998, 15.6421, 3.66804,
16.343, 15.6634, 3.66551,
16.3925, 15.6879, 3.66915,
16.4488, 15.7157, 3.67858,
16.4931, 15.7376, 3.67218,
16.5441, 15.7627, 3.67154,
16.5954, 15.7881, 3.66945,
16.6538, 15.8169, 3.67261,
16.706, 15.8427, 3.66744,
16.7653, 15.872, 3.66723,
16.8251, 15.9016, 3.66525,
16.8854, 15.9313, 3.66147,
16.9674, 15.9718, 3.67408,
17.0287, 16.0021, 3.66626,
17.0976, 16.0362, 3.66239,
17.1817, 16.0777, 3.66769,
17.2591, 16.116, 3.66475,
17.3446, 16.1582, 3.66472,
17.4231, 16.197, 3.6567,
17.5175, 16.2436, 3.65634,
17.6203, 16.2944, 3.65781,
17.7553, 16.3611, 3.67499,
17.8519, 16.4088, 3.66434,
17.965, 16.4646, 3.65947,
18.0867, 16.5248, 3.65512,
18.2255, 16.5933, 3.65499,
18.3733, 16.6664, 3.65408,
18.5303, 16.7439, 3.65191,
18.7131, 16.8342, 3.6554,
18.897, 16.925, 3.65242,
19.1239, 17.0371, 3.65991,
19.3437, 17.1457, 3.65603,
19.5986, 17.2716, 3.65659,
19.0399, 16.9956, 3.37135,
19.3878, 17.1675, 3.39916,
20.5517, 17.7424, 3.6572,
20.9588, 17.9435, 3.65844,
21.2889, 18.1066, 3.62442,
21.2864, 18.1054, 3.49891,
21.2819, 18.1031, 3.37397,
21.2842, 18.1043, 3.25139,
21.2847, 18.1045, 3.12912,
20.6442, 17.7881, 2.90477,
20.6394, 17.7857, 2.79533,
20.6418, 17.7869, 2.68743,
20.6425, 17.7873, 2.57966,
20.6415, 17.7868, 2.47206,
20.63, 17.7811, 2.36408,
19.0581, 17.0046, 2.18545,
18.6749, 16.8153, 2.09833,
18.8014, 16.8778, 2.02976,
18.7923, 16.8733, 1.95792,
18.8001, 16.8772, 1.8859,
18.8068, 16.8805, 1.81358,
18.8034, 16.8788, 1.74157,
18.7989, 16.8766, 1.66964,
18.8023, 16.8783, 1.59686,
18.7867, 16.8705, 1.52609,
18.7878, 16.8711, 1.45322,
18.779, 16.8667, 1.38163,
18.769, 16.8618, 1.31021,
18.7756, 16.8651, 1.23542,
18.7722, 16.8634, 1.16213,
18.6626, 16.8092, 1.11419,
18.6486, 16.8023, 1.04501,
18.6596, 16.8078, 0.968765,
18.652, 16.804, 0.897053,
18.6606, 16.8083, 0.819777,
18.6164, 16.7864, 0.759501,
18.401, 16.68, 0.762581,
